NA NA 0 NA NA NA NA NA 33.4 83.4 165 145.3
57.1 78.4 109.6 NA 43.1 29.1 NA 53.1 NA NA 15.1 NA
NA NA NA NA 73.1 63.1 49.8 92.8 39.3 79.6 175.1 NA
25.7 60.1 NA 67.2 NA NA 87.7 NA NA NA NA NA
14.3 0 NA 6.4 NA NA 15.8 NA NA NA NA NA
74.8 57.6 117.5 58.8 48.1 44.5 130.4 NA 65.3 87.3 NA 61
NA NA 112.9 NA NA NA NA NA 68.2 182.7 240.3 87.7
138.8 136.4 292.7 NA 261.6 98 NA 107.3 NA NA 99.6 NA
NA NA NA NA 213.6 256.5 214.5 127.4 242.7 60.9 524.2 NA
73.7 135.9 NA 257.2 NA NA 167.5 NA NA NA NA NA
4.7 15.2 10.3 8 0 8 59.5 NA 39 23.8 NA 15.7
NA NA 5.8 NA NA NA NA NA 25.8 57.2 43.9 26.8
37.7 50.3 183.5 NA 38.1 51.1 NA 26.8 NA NA 24.5 NA
NA NA NA NA 139.6 37.8 19.6 43.6 43.1 45.2 231.7 NA
43 113.1 NA 42.1 NA NA 41.6 NA NA NA NA NA
9.6 13.1 32.5 76.4 18 15.1 48.2 NA 7.5 14.3 NA 13.1
NA NA 28.9 NA NA NA NA NA 45.6 15 21.5 40.9
27.6 9.1 34.7 NA 81.5 NA NA 11.9 NA NA 39 NA
NA NA NA NA 5.7 8.3 9.4 4.3 5.4 3 49.5 NA
27.9 11 NA 6.9 NA NA 1.4 NA NA NA NA NA
3.1 0 0 4.8 0 0 0 NA 0 4.8 NA 3.1
NA NA 5.1 NA NA NA NA NA 87.1 143.2 142.4 107.8
19.8 64.9 10.1 NA 0 43.2 NA 178.5 NA NA 30.9 NA
NA NA NA NA 141.9 26.5 10.4 93 45.4 39.1 162.1 NA
34 30.9 NA 38.9 NA NA 18.7 NA NA NA NA NA
31.3 28.3 39.5 31.2 49.7 22.7 75.5 NA 66.8 36.9 NA 36.7
NA NA 98.8 NA NA NA NA NA 119.6 118.2 110 88.7
73.7 83.7 290.3 NA 79.8 102.1 NA 84.2 NA NA 55.8 NA
NA NA NA NA 36.1 90.1 60.8 43.9 91.7 32.9 206.2 NA
23.6 9.2 NA 57.7 NA NA 63.5 NA NA NA NA NA
39.1 45.7 47 60.5 69 109.6 317.6 NA 54.1 62.2 NA 43.3
NA NA 51.7 NA NA NA NA NA 65.8 97 101 53.1
51.1 43.9 267.9 NA 36.8 60.6 NA 67.3 NA NA 67.2 NA
NA NA NA NA NA 13.5 12.4 14.9 13.4 26.6 47.2 NA
15.1 42.6 NA 17.5 NA NA 19.5 NA NA NA NA NA
27 61.1 76.5 52.6 53.7 53.2 53.1 NA 33.4 18.6 NA 38.1
NA NA 46.6 NA NA NA NA NA 4.3 NA 3.2 1.8
1.5 6.7 12.5 NA 0 0.9 NA 1.8 NA NA 2.2 NA
NA NA NA NA 0 0.9 2.5 1.8 1.9 0.6 6.4 NA
0 0 NA 3.4 NA NA 1.6 NA NA NA NA NA
26.4 0 0 1.6 0 3.7 22.9 NA 0.4 2.1 NA 24
NA NA 7.3 NA NA NA NA NA 0 0 0 0
0 28.8 20.5 NA 0 0 NA 0 NA NA 0 NA
NA NA NA NA 133.5 19.4 27.5 26.1 17.4 16.1 104.8 NA
2.2 32 NA 46.6 NA NA 41.8 NA NA NA NA NA
132.6 158.8 NA NA NA NA 175.1 NA NA NA NA NA
58.3 67.6 98.3 56.9 118.2 30.2 101.7 NA 89.2 112 NA NA
NA NA 343.8 NA NA NA NA NA 40.5 49.3 36.4 54.2
33.6 65.1 204.4 NA 62 45.2 NA NA NA NA 23.8 NA
NA NA NA NA 130.8 254.2 140.4 170.6 157.7 76.3 670.9 NA
65.5 98.9 NA NA NA NA 184.3 NA NA NA NA NA
52.6 61.2 89.7 117.7 99.8 212.7 439.3 NA 57.7 105.1 NA NA
NA NA 82.6 NA NA NA NA NA 44.4 61.3 33.5 17
35.3 39.9 145.3 NA 17.4 16.7 NA NA NA NA 38.2 NA
NA NA NA NA 94.8 95.5 95.5 68.6 93.6 71.1 187.6 NA
48.9 52 NA NA NA NA 78.5 NA NA NA NA NA
59.8 156.3 108.1 164.5 94.3 76.9 120.8 NA 51.3 107.6 NA NA
NA NA 66.8 NA NA NA NA NA 4 NA 9.4 7.3
6.4 7.3 14.3 NA 4.1 13.6 NA NA NA NA 0.2 NA
NA NA NA NA 5 3.1 1 0.8 2.1 0.6 0.3 NA
3.9 0 NA NA NA NA 0.7 NA NA NA NA NA
0 0 0 0 0 20 0 NA 0 0 NA NA
NA NA 0.7 NA NA NA NA NA 125.2 104.2 216.1 222.9
50.6 77.2 293.4 NA 71 232.4 NA NA NA NA 29.1 NA
NA NA NA NA 46.1 22.6 34 15.4 18.7 8.5 20.8 NA
3.8 55.9 NA NA NA NA 52.3 NA NA NA NA NA
8.1 78.1 18.5 30 91.9 20.2 79.5 NA 84.1 5.6 NA NA
NA NA 44.2 NA NA NA NA NA 191.6 295.2 197.6 99.7
237.6 201.7 482.6 NA 149.9 215.4 NA NA NA NA 195.8 NA
NA NA NA NA 89.9 96.3 104.5 95.7 98.2 58.9 293.1 NA
NA 54.8 NA NA NA NA 114.3 NA NA NA NA NA
113.8 86.2 128 76.4 106.1 102.2 504.5 NA 76.2 248.6 NA NA
NA NA 114.5 NA NA NA NA NA 81.8 91.8 72.2 52.3
75.4 76.1 122.6 NA 35.9 62.9 NA NA NA NA 40.7 NA
NA NA NA NA 64.1 25.3 18.2 69.4 51.6 43.6 38.3 NA
17.4 100.1 NA NA NA NA 36.8 NA NA NA NA NA
8.4 36.4 56.3 35.7 49.4 33.8 21.4 NA 26.3 43.7 NA NA
NA NA 31.9 NA NA NA NA NA 39.5 18.5 20.4 14
19.7 11.3 12.9 NA 25.8 51.9 NA NA NA NA 52.8 NA
NA NA NA NA 14 3.6 14 18.5 10.8 17.1 10.3 NA
15.4 65.6 NA NA NA NA NA NA NA NA NA NA
0 0 0 0 0 0 7.4 NA 0 0.1 NA NA
NA NA NA NA NA NA NA NA 58.8 166.5 229.9 169.2
59.8 130.9 152.3 NA 62.5 62.9 NA NA NA NA NA NA
NA NA NA NA 96.6 44.5 21 11.1 47.9 3.1 11.2 NA
23.4 61.3 NA NA NA NA NA NA NA NA NA NA
